bidder_id,outcome,total_bids,total_auctions,bids_per_auction,mean_time_diff,mean_response,min_response,ip_entropy,url_entropy
3ecced86078287dbd2eac2cfac98367fbbelu,0.0,3,2,1.5,809.5,5.6667,3.0,0.6931,0.6931
041d869edcadf595b90e3b5248903183pn754,1.0,993,103,9.6408,1479.43,1243.0736,0.0,4859.1785,13.7984
668d393e858e8126275433046bbd35c6tywop,0.0,19988,594,33.6498,12.97,529.3675,0.0,157976.7655,75738.4028
2366cd7cf3df530ef4fe40b36ffb936fyn3rh,0.0,13,11,1.1818,19458.08,50.0,0.0,19.2941,10.2299
c89d56c06803b8c6316a7c906604c64939yri,0.0,26,23,1.1304,52024.12,35.6538,0.0,55.5187,45.2506
e0a9e4ffe2acd28599dacb91c98c34bc66vo3,0.0,68,42,1.619,3760.54,928.6471,0.0,215.9452,130.5278
7ec5c7e2317a9b68e861060531588f76fpldj,0.0,1,1,1.0,,1.0,1.0,0.0,0.0
f430aac3f0f7f88a9b504bbb71322d54mct7s,0.0,1,1,1.0,,4.0,4.0,0.0,0.0
cf18f6766fadce944ee74796489c23acmqhpe,0.0,6,1,6.0,254520.6,0.6667,0.0,4.7875,4.0943
c41ea39b2e13b0fc9ccccc2546f924f1obd0w,0.0,187,60,3.1167,7883.54,860.0757,0.0,776.8089,553.1459
782557b3ec17063f2a36fc9193ed3200h14me,0.0,257,63,4.0794,998.78,134.6926,0.0,1135.2128,857.3113
54957cfd12ec8c64918b6200ea25d27fsc9hx,0.0,25,16,1.5625,60542.04,4483.8261,10.0,51.6067,46.8192
1c61726e316d5a16aaa80b429080c534u43s0,0.0,3,2,1.5,661820.0,3.6667,1.0,0.6931,0.6931
e783e5f6b818d18eda4065282022ac23jd1fw,0.0,14,4,3.5,15449.38,18.5714,0.0,22.5522,13.8935
a3ef8289a92196b07e2e7371bb111e3aom07k,0.0,4,4,1.0,69695.67,410.5,75.0,1.7918,0.0
b9fd0772481bf459179a3b4ab49171693im97,0.0,9,8,1.125,10716.62,14.2222,1.0,10.6046,10.6046
0a9c5e1f261c937c09817ea2d5e949f34v8oe,0.0,21,7,3.0,9977.0,223.1429,1.0,42.3356,0.0
445eea09a6299164f60dd11f23276b44rkt8q,0.0,2,1,2.0,11.0,0.5,0.0,0.0,0.0
b17ce8bfbb565945ee9f289c2ddd8abbu1ndj,0.0,13,5,2.6,16000.17,174.0,6.0,10.7689,0.0
462df7ecf1d47980dea6a93d44fb408d4u2d5,0.0,82,21,3.9048,3139.74,1854.6463,0.0,277.3744,68.6872
74487d5ffd5c34de4fecaf9dcb66f86b0wwa2,0.0,360,135,2.6667,4087.97,63.3222,0.0,1730.9487,1368.806
5e3747785e44d85a41a74470c051e946x01dp,0.0,1,1,1.0,,623.0,623.0,0.0,0.0
a262e805f766306f4adb38211abf235akxqh8,0.0,25,5,5.0,10476.08,98.08,0.0,54.7847,50.9135
97f541ffdcbd1ee34610e3099c5df42acfvcd,0.0,1589,9,176.5556,924.81,7.636,0.0,6220.2346,5355.1116
2cbacd5b066b7dff7e0a87e1ef00e0b4zpqzw,0.0,2,2,1.0,91992.0,117.0,89.0,0.0,0.0
a679d00c30c269a8eca148458abb8665kciaf,0.0,45,23,1.9565,5702.02,261.0222,0.0,122.8324,0.0
2012c722a90bc47f1abbc8319d0cea51p7l5b,0.0,2,1,2.0,1171584.0,742.0,344.0,0.0,0.0
d5337c2d4b58426b30c8733313eb5247syn5p,0.0,13,9,1.4444,17108.83,196.1538,1.0,13.408,15.1997
28a0d5539562290a1a2f63d5b7230db090ys3,0.0,122,47,2.5957,2121.14,673.582,0.0,447.0338,139.2522
64abb8a286b2be97349e8b17abcce6d9rygza,0.0,29,21,1.381,51703.57,193.2759,4.0,67.8897,54.3948
2d2839fa92d1c8e94bdeb1fbb9e62149x6xc5,1.0,1234,53,23.283,1189.08,67.4047,0.0,4739.2445,4347.241
7bad0fc50ac7d249e0a3d8b83f68e855fcnxu,0.0,1,1,1.0,,30.0,30.0,0.0,0.0
1f2d607e5cc04e790e3961a6432d7c15hn4qb,0.0,3,1,3.0,555380.5,2.0,0.0,0.6931,0.6931
6326299ca6a53277b2bcea07bd0b4ba8ktbqj,0.0,239,130,1.8385,6165.05,1470.4135,0.0,1033.3723,645.7083
3e0bbd7d75cf543a56919ff5069b31a9gcbql,0.0,69,9,7.6667,20695.76,9.2029,0.0,221.2633,138.3836
2234754e09ba15519d0104c405326fc4igk0s,0.0,43,12,3.5833,6088.74,16.093,0.0,74.1086,114.5938
20f206d2656116bed8dd46d5b70dac81lbgfk,0.0,4,3,1.3333,460627.0,65.25,12.0,1.7918,1.7918
96982cc1eefd6f526b512755151227c3h2w3l,0.0,34,21,1.619,43937.33,380.0303,0.0,84.3613,18.7052
f219cbb3d454b32953619d5a4551f56dcg7gy,0.0,8,7,1.1429,24264.0,9587.625,0.0,8.5252,0.0
f23ebc71f2d8d820db2bf0576ee7e148cxvkp,0.0,3,1,3.0,116.0,102.0,46.0,0.0,0.0
76f7e6c70f2b84d885b23e2b2831e113ueqo2,0.0,10,6,1.6667,156745.33,56.5,0.0,12.8018,6.2226
29db827ba14938954c90cefe40d26fe1130kd,0.0,2,2,1.0,198898.0,31.0,12.0,0.0,0.0
83c9359ad94eab7f4b8fd582a6db4733frmsr,0.0,146,69,2.1159,1767.75,113.1027,0.0,571.5987,150.7783
9372e27ce85a8c8b9460b87c37cf55ecqjjkd,0.0,168,49,3.4286,1540.78,184.0655,0.0,654.5337,526.3529
d7eefaad31febe607c252199a7672420kl1el,1.0,361,35,10.3143,706.34,41.313,0.0,967.4076,1057.0541
6d033ec559ea79a8ffb90d80e0b24e93j82av,0.0,264,60,4.4,982.38,41.5133,0.0,1199.8257,441.5075
96f31c5b3baa8704096cc8d4301b4c96i6fyp,0.0,80,34,2.3529,3237.99,492.0875,1.0,268.598,240.3828
10f01aff2fc23653ca7ea1d74248357a889wv,0.0,23,18,1.2778,64030.0,42.913000000000004,1.0,48.4712,30.5942
8a27b2e29086c0d2e589053537e88393zsyr2,0.0,1,1,1.0,,0.0,0.0,0.0,0.0
4c341a39553faef07ddb917ea4e069ed0yi3y,0.0,53,38,1.3947,28022.12,46.8679,0.0,153.8759,105.2852
6d501ebf066c0331853f1bee9754e781obu7z,0.0,1,1,1.0,,513.0,513.0,0.0,0.0
f5ab013f90cb8890d33c6a309798204155q15,0.0,4,4,1.0,385697.0,181.25,30.0,1.7918,1.0986
aa3ac65055bb4b1660f4d8c1d2c187ecoqvn4,0.0,12,4,3.0,115388.73,83.9167,0.0,17.5023,14.3243
e704e6fedbe6caa9b434509d085f4c97nq6k1,0.0,8,8,1.0,184048.43,1090.625,1.0,8.5252,6.0403
a8a81bb8a3a35572bd1f9922f5a31217pw41k,0.0,1,1,1.0,,130.0,130.0,0.0,0.0
fb9b1e58ffba4b38175c11e03e51e1f48dnm1,0.0,50,23,2.1739,29848.84,141.56,0.0,144.5657,119.704
ee2caa714a2175abb13eb6ef15196368cwc7c,0.0,9,8,1.125,24285.5,27.3333,2.0,5.8171,5.8171
bf65e77ce8676fbab6fc78b70c50f05a8da8a,0.0,1260,12,105.0,203.05,101.83,0.0,5427.645,5972.8105
e134f2bb79d1a810aada6a24760c8910mh5na,0.0,550,130,4.2308,471.92,146.7905,0.0,2859.1917,1547.1141
2993e59bbbd7d14bf4bc21e4d2a4f8eeb18d2,0.0,35,15,2.3333,7323.38,43.0,0.0,88.5808,52.1854
c1850964c360c9159e5d1d0b6485e210s6uvc,0.0,32,19,1.6842,46734.71,326.8125,0.0,78.0922,69.4335
88641b0f22cf175876bfc4adc44c00f58b5rz,0.0,2,2,1.0,60094.0,21.5,19.0,0.0,0.0
d9576f0ba8c7479eb2b26f0d15c4abfayk5ex,0.0,13,12,1.0833,118312.08,1042.9231,1.0,19.9872,16.8092
eeda0d135495167db9425fc5fa3a5e3ex2zel,0.0,1,1,1.0,,25.0,25.0,0.0,0.0
5c2d250afe88df6e4ca3ff08d991eb67s5erh,0.0,5,2,2.5,352795.0,0.8,0.0,3.1781,1.3863
37bf6f23b628a3e2b5b22ba81beccbef0efoh,0.0,6355,376,16.9016,40.79,199.7043,0.0,46993.2918,21983.6485
fa6bfb4a2156dc8e73a713cdab85bc4bmcmwr,0.0,1,1,1.0,,0.0,0.0,0.0,0.0
8a7710ee3c886df8ca78c88120603cf6taql6,0.0,5,5,1.0,62678.0,182.0,2.0,3.1781,1.3863
531d4a209ec0cf76c9337b42fb1c3d9c9tcuv,0.0,3,2,1.5,95705.0,3.0,0.0,0.6931,0.6931
c0e4be8d520c7bac2f51ad80a98876c2aan70,0.0,1,1,1.0,,22.0,22.0,0.0,0.0
7eb7b2f6a914afba5c3d207dc28a93aed9pnc,0.0,3,2,1.5,155.5,30.3333,11.0,0.0,0.6931
783d5c219ff84cc0517f59a39bb98e18st85m,0.0,5,4,1.25,24614.25,21.8,8.0,2.4849,0.0
874402ea8b408a017756404006b12708d9s6u,0.0,57,40,1.425,26029.2,433.1228,0.0,171.6596,119.9973
031da7aea2d4b75ac8ecba4825bc1318yki1d,0.0,9,7,1.2857,12960.25,31.3333,2.0,10.6046,10.6046
ec86220eb6ce57c91a02a7356b342599jrcut,0.0,114,53,2.1509,12982.9,660.7788,0.0,416.5126,193.8806
958de49cdd870198543313fcf574d7c4eutrl,0.0,724,209,3.4641,2025.83,1897.6105,0.0,3768.0803,2207.4578
67fbdc4209a1566288acba904a2b5a7ee588g,0.0,4415,470,9.3936,58.72,285.7358,0.0,31190.525,328.2418
8bce581a91921adaa5fc20e627cd7b94l6cp6,0.0,9,8,1.125,169949.62,153.3333,0.0,10.6046,10.6046
c67ecaf47f857f37f63ac0f4b9af3249wwdtz,0.0,2,2,1.0,39483.0,31.0,10.0,0.0,0.0
c8f537f6bb0aa2d45da541a875f014358qm7p,1.0,15727,608,25.8668,93.39,1976.2624,0.0,83227.1878,94911.6222
bb43fc12fbb0fd2b2536e4033ababf59exffy,0.0,2,1,2.0,96.0,0.5,0.0,0.0,0.0
d7e83a95a05308d4fae6428bb9073a7bg8aoa,0.0,3,3,1.0,53014.5,40.6667,26.0,0.6931,0.6931
94c8c0f9c90820f28928caf5d122dabby69ts,0.0,2,1,2.0,8018.0,1.0,1.0,0.0,0.0
d4b2fd8f5e8e02b660e9803cbcfa6cf2t5szq,0.0,4821,455,10.5956,304.69,4559.968,0.0,34146.1932,27482.5262
0e5ec5baf2e15afdbf5212d8461e1ad9h3kr0,0.0,46,30,1.5333,5552.8,204.4222,0.0,128.4308,97.3535
238808859d7752579a415e89a395500fh2o65,1.0,10,5,2.0,4941.56,212.2,0.0,12.8018,4.2767
721e69fd30e33488bf82b7e2f9c8cee28a9ea,0.0,43,28,1.5357,5379.17,503.2326,0.0,114.5938,46.8979
72b21fb7cd32b1a65bed8a12eb94a8b7qa7rl,0.0,1,1,1.0,,0.0,0.0,0.0,0.0
51cf4dc8898554aedd8572f97a95ef5cpi3ct,0.0,254,75,3.3867,1009.51,1152.2661,0.0,988.6296,595.66
715ee2811c764d5c58aa228ee801e518gqvli,0.0,63,44,1.4318,4133.47,147.6032,0.0,191.3855,46.3577
466ebf78d7326a38db1e19fdc1c70e9b1qu0z,0.0,2,2,1.0,467.0,820.5,364.0,0.0,0.0
1689122c3b25d9e7adc626de84c10006fr2n5,0.0,13,12,1.0833,20243.08,35.2308,0.0,19.9872,6.4922
9a44bfde11a7b6ade17cd33a2b5102fcnlhm7,0.0,312,167,1.8683,4715.46,473.0065,0.0,1442.1076,758.39
ae37c0f4dc6e3d99f5b0243fd18294cak7pxy,0.0,8064,647,12.4637,182.16,1317.8315,0.0,59708.2824,45012.5707
aa20f72aba9804a4922195f66a876688rugsd,0.0,113,32,3.5312,12994.51,998.4071,0.0,328.7003,0.0
29013ddeb60a18f7d3bf9f3aaaebae6c8651o,0.0,89,38,2.3421,16623.9,340.8409,0.0,280.9909,0.0
9be39ea5a0612fae7bc43a25a6d10856l3qaj,1.0,602,171,3.5205,2442.86,3822.8319,0.0,3151.5671,2558.0648
16e2e48cff6faab74e1f5c47669dfbbda7l5z,0.0,1224,274,4.4672,1200.48,1780.9632,0.0,7158.6495,4150.9236
340d7ea497f16bdb912ec5c6ce467f71kk7hy,1.0,1047,121,8.6529,1403.74,3865.5431,0.0,5575.6695,4211.8619
ba319b8bb68ca6a12086f2410ca7fb3buxsei,1.0,517,24,21.5417,2819.3,31.2965,0.0,2441.2821,1510.7734
e8b82b8640ecdd154eebe6b36ec63f0bdwhc4,0.0,111,20,5.55,2326.16,285.3964,0.0,401.1045,122.409
0b3d5f829d18ba30d967fceecb58821c3oeqa,0.0,2348,253,9.2806,625.39,657.1764,0.0,9495.2435,4839.7399
67ab503313f60aaba89f64e2ce3b459fvyahu,0.0,1,1,1.0,,41.0,41.0,0.0,0.0
2271fe5b01f9b8f9d8409014ae4511524grmq,0.0,14292,558,25.6129,18.14,471.097,0.0,111749.86,106063.6922
0ae09b09369c76737cba059d192451001nwce,0.0,1,1,1.0,,37.0,37.0,0.0,0.0
aa1c013a1de168c611560ca2afe78111g8i6s,0.0,315,110,2.8636,4658.76,343.2032,0.0,1297.1231,644.9979
ca9e2287e98a718e20a8ed117dfcd699gxsp8,0.0,15,14,1.0714,12228.86,277.3333,6.0,5.204,0.0
79794d93380946ef72e95f55b4abc008hsns6,0.0,178,99,1.798,8260.42,486.2898,0.0,735.6367,518.0006
14fe3602f049d4574cdbdef13789647dsgtqy,0.0,1,1,1.0,,89.0,89.0,0.0,0.0
5053e03863b6887308c8446cefeec429l94tg,0.0,921,149,6.1812,281.28,215.9011,0.0,5302.2697,3678.6809
7ce3afe39ece9d672e9adcf3dcf2aa44a8r22,0.0,6,4,1.5,197.2,144.3333,23.0,1.6094,4.7875
074daf9a99b01591cb0637cb95c32600roriz,0.0,56,35,1.6,4511.67,8707.0962,6.0,164.4562,128.9876
63424f85cf53557fdb5dfc6a280af75epl45b,0.0,2,1,2.0,13473.0,11.5,8.0,0.0,0.0
8c09f4afd78059d9200cddc435f5c48ceph11,0.0,1459,11,132.6364,842.55,7.0569,0.0,2807.0355,1736.5562
4038ae3276c0b47f420a5d73687fb73bghgxf,0.0,188,101,1.8614,7844.9,109.6064,0.0,785.2181,769.2382
437c191e614776c1535305f602ea9033sdfmf,0.0,3,2,1.5,51831.5,32.6667,17.0,0.6931,0.6931
76ab7c99de4a3141bf617bf30bec9feep3zuy,0.0,2,2,1.0,33000.0,107.0,22.0,0.0,0.0
d4db72f36e6ad1668dbc0bf4f0e1c49bn12a2,0.0,1,1,1.0,,8.0,8.0,0.0,0.0
52c441804b89bc20e4c8dd625bf163f27o2zb,0.0,1,1,1.0,,3197.0,3197.0,0.0,0.0
5e5d3410ca3605694b3c75b2274efd44c9vru,0.0,3,1,3.0,40289.5,0.0,0.0,0.6931,0.6931
5c5dbe70c2cb05d208c22d204146e1e9f3lvq,0.0,77,20,3.85,3332.51,504.1818,0.0,222.7052,251.2513
93e3c34171ab65e0b031dc67461e48b478u36,0.0,27536,718,38.351,53.34,3082.3202,0.0,211413.0919,171911.044
817f8074bad1c717afaa8d1696f9b2b00muzw,0.0,2,2,1.0,22619.0,1938.5,0.0,0.0,0.0
3c77ec9f79f6febf630325ef84f2a0bcl3qg1,0.0,32,20,1.6,7373.94,90.375,0.0,78.0922,25.9505
cf1f2b6f29840e1ecbb31d18fb128c38bseas,0.0,196,6,32.6667,63.39,88.4031,0.0,0.0,30.2228
f0e1c483773c2ef8466d152874872139e0wcu,0.0,19,15,1.2667,80753.06,1788.6842,1.0,36.3954,14.1056
8df5d645ed4040b857c121a4459b7976n5u3b,0.0,1,1,1.0,,31.0,31.0,0.0,0.0
a124589b3af5a212406c0306584a9554fazi4,0.0,28,23,1.2174,8887.33,1691.3214,0.0,63.8644,47.0552
069d020584a0e8c61e622321d4c43881j7pl3,0.0,4,4,1.0,45593.0,50.0,2.0,1.7918,1.7918
8c412ae875b672f18073d643c74f9f0clzbyw,0.0,82,45,1.8222,17958.8,1229.7073,0.0,262.8705,174.8169
faaa98763b59ed5f02836d4bd682035bfhujq,0.0,10,9,1.1111,17966.0,20.3,1.0,12.8018,9.6238
953e01bab9ac8786b4bfc77d183732bbqw6ng,0.0,120,48,2.5,2101.66,72.1417,0.0,432.3445,224.888
c8cf68aa6abce25325dfdad4a98fd890ap57f,0.0,0,0,,,,,0.0,0.0
c5c8a28a166913512f5bffa6a49788c5b0uaa,0.0,4,1,4.0,62142.67,2.25,0.0,1.7918,1.7918
cb705744a588c18087921e74e68cfa10oev6i,0.0,2019,352,5.7358,727.75,315.0624,0.0,12947.5241,10187.3198
820dc943d26965d377be315497837bba5iz67,0.0,22,18,1.2222,67525.67,346.1364,2.0,45.3801,28.484
6c3bdc508c20f2f3871766cd73064c8cib3xh,0.0,48,27,1.7778,5320.36,247.25,0.0,136.8027,81.7523
8b4bcc98fa4666b22c7a17c9a4b93ebenlmlb,0.0,2,2,1.0,1334651.0,792.0,295.0,0.0,0.0
20fcf71ad6fbd43f6f5fe493a6bc3ecfextqf,0.0,7,6,1.1667,224833.5,46.7143,2.0,6.5793,4.7875
6b0d09889ff4889deaabd5f15b3b34f1jxl6v,0.0,38,25,1.52,6553.14,82.0,0.0,97.9443,66.1849
9adae18220565488f77036be41cf71beiepqk,0.0,3855,199,19.3719,67.16,216.13400000000001,0.0,24384.4702,17988.2915
862eef3a75e1351593b54975cd8ae1b3swcxw,0.0,1795,301,5.9635,144.21,415.7468,0.0,11405.9002,6781.4319
400e8b5b5447b4d11e06a8bb0754d8d6l6xoy,0.0,1,1,1.0,,21.0,21.0,0.0,0.0
0a09adcd35b5f26d75f251006affc747drfu4,0.0,1,1,1.0,,299.0,299.0,0.0,0.0
ae29b39843141a73b39ada671ce6b6c0yxlb6,0.0,12,11,1.0909,132358.0,1345.1667,10.0,17.5023,12.5325
e61c14d66cd5693d93cb0356d7f444ebinx9i,0.0,159,44,3.6136,9244.33,7297.4591,0.0,554.0408,0.0
6b531ceeec5892121e04dcc6f89b10a70yqoq,0.0,8765,229,38.2751,167.57,432.0758,0.0,64373.2656,36588.8298
a4475cf8808f8951dd5163ded3ee8032g9vxd,0.0,0,0,,,,,0.0,0.0
9655ccc7c0c193f1549475f02c54dce45kjw7,1.0,161935,831,194.8676,9.07,487.9042,0.0,1721198.1227,16438.815
f428427d7227ddcda377cd00f07749576c6b3,0.0,1,1,1.0,,4242.0,4242.0,0.0,0.0
35a02f50226eeda275b29a09acef2177k95eb,0.0,5,5,1.0,320050.25,70.8,10.0,3.1781,3.1781
cc064e3409a1825e3c4e5c814376f140qxu5l,0.0,4,3,1.3333,374211.33,8.5,1.0,1.7918,1.0986
026819504b59bc4eefb9963d5fe4271aql15u,0.0,4,2,2.0,408200.0,1.5,1.0,1.7918,1.0986
6ab75792932fb1ea6fc74a18edb7888c2orvk,0.0,16,2,8.0,13176.13,1.6875,0.0,27.2061,19.2406
936a335eab4643c3529968a4d9b0c380esi7q,0.0,30,25,1.2,50273.45,327.1667,1.0,70.5639,43.3578
98aa09a7ca13559a9e2a43fa2ba4d2b7klwin,0.0,12,7,1.7143,17626.82,404.0,0.0,17.5023,0.0
162886daa0054ff1ad422e0f18cddff3qofft,0.0,166,92,1.8043,1560.26,1283.0976,0.0,650.4696,397.6752
4483201dee43b51f338c0efd3b13bb895tric,0.0,3,3,1.0,84539.5,103.3333,3.0,0.6931,0.6931
603d769a86a359a0d41118b47c0ab41fx7kz5,0.0,10,9,1.1111,23584.33,171.1,0.0,12.8018,9.6238
6affd6d2976aa7c48dac70612fc8e31ddo7j5,1.0,299,9,33.2222,467.6,365.7391,5.0,0.0,329.2465
8066d0a6ab30c52b3ddca5da19518b6188t23,0.0,9,3,3.0,30549.88,271.4444,1.0,10.6046,0.0
16065749457a14b26998fefca503c3ecf9og8,0.0,18,4,4.5,10765.47,21.1667,0.0,33.5051,0.0
dfb23124fba16b7778f65c1c8d091f949jz0k,0.0,1,1,1.0,,11.0,11.0,0.0,0.0
e241b80fc1b431397ba6c70f2fb8ccb72wbra,0.0,5,5,1.0,354739.25,75.6,13.0,3.1781,2.4849
683833b860c003e6c31c521c9cdb49a1kr6b4,0.0,1,1,1.0,,1.0,1.0,0.0,0.0
1bb7a8c04e70386f5496322158e9fc3ef6d84,0.0,125,49,2.551,2070.56,2388.8843,0.0,473.8666,430.2036
ecce760edfc6ec5cd5ddc7037c514dc3zod4i,0.0,25,12,2.0833,9750.75,149.4,0.0,54.7847,0.0
4d6fa52e125a18f433db6e6603b58ec7k1key,0.0,100,17,5.8824,2578.1,57.06,0.0,323.1289,198.8031
4b9bf4cf1085e9d839e833e4b9d40f2a8ps14,0.0,16,15,1.0667,87764.73,91.4375,1.0,27.8993,24.0281
7b31d9d8b5e749cdd2c300cbcbb5f875kjlsz,1.0,1601,131,12.2214,917.36,4255.4615,0.0,3301.7661,14.7549
19b39b852ed4abf1ba5b095829e25b946aed1,1.0,337,5,67.4,17.23,62.4718,6.0,0.0,683.9023
ac9bf3a07831666bde4fefb75c184adekbrl0,0.0,19,17,1.1176,1134.0,1195.5556,1.0,35.7023,25.7908
50859deae0e0a599efde1725cde3a8b8dw86a,0.0,4,4,1.0,61739.0,294.75,123.0,1.7918,0.0
a6f994251abda6687ada2e9de52bddb5cisa7,0.0,3,3,1.0,78173.0,107.3333,4.0,0.6931,0.6931
8473148f069a890b7323fe8316861a71qoxv1,0.0,27,23,1.1739,53250.62,177.0741,0.0,60.5686,19.2315
6faffebbde541edfccdb2725e430870cbkvo0,0.0,144,28,5.1429,1799.33,209.6181,0.0,557.3755,321.6033
4985bdbf8710c33fd7c9d4771db7c690mcbyr,0.0,5,4,1.25,24405.75,3.0,0.0,3.1781,3.1781
5114111892d49b59415284dcf19ceebconhvq,0.0,1,1,1.0,,0.0,0.0,0.0,0.0
0030a2dd87ad2733e0873062e4f83954mkj86,0.0,1,1,1.0,,14.0,14.0,0.0,0.0
afdd5c7c912f9b6a88c0c2619d618124ycm44,0.0,1,1,1.0,,63.0,63.0,0.0,0.0
0eeffc5039b27a4dc2e420eca75b1fa55rv5q,0.0,41,18,2.2778,6365.52,6871.4737,17.0,48.3658,87.8485
c4294be0db6b5c9357ae5e2e7fc8da9489qpc,0.0,2,2,1.0,13038.0,12.5,2.0,0.0,0.0
664adb319c2be43104b6565a8ff293dea0f01,0.0,8,7,1.1429,170920.57,173.25,28.0,8.5252,3.7377
fae553f133602fba6e9e6051dfb27fefkruax,1.0,252,46,5.4783,939.53,410.3413,0.0,1029.1042,5.5255
6e8cd4699eedf0075cf5662e1fff3a857bycf,0.0,43,30,1.4333,34582.79,718.4884,2.0,113.2075,78.1694
a8a2547a9153038fbb9fc66d2425d9a7efr68,0.0,26,6,4.3333,55109.48,82.1154,0.0,58.0036,40.1266
950aa0150f419cd6361bd3c500e6e695xfljo,0.0,358,157,2.2803,4112.44,3647.2366,0.0,1724.4674,1303.2625
db12e9cad5e847cd7a40ec1ee649e475iwzqo,0.0,0,0,,,,,0.0,0.0
8c939b6713b7881538cb05eca89cfb1cw1lhm,0.0,21,15,1.4,7584.85,126.0,0.0,42.3356,37.7713
bf190f2cffc1a77f0957f8cd1c98257dofy08,0.0,374,113,3.3097,3936.88,267.9225,0.0,1708.9683,830.7235
f268f61e075419e5a001b86ee78557e2kmg14,0.0,2,2,1.0,76605.0,7.0,7.0,0.0,0.0
97db2350652f8d01237fc4c59a470eb81h9gs,0.0,16,3,5.3333,15556.33,24.1875,0.0,27.8993,14.7408
97268eb2ac171298eb03ecc6445d6879wk3pu,0.0,3,3,1.0,49885.5,29.6667,20.0,0.6931,0.6931
197e90906939267ace2422e78e8e83889znqp,0.0,236413,1149,205.7554,6.21,596.6346,0.0,2292597.7168,661328.8736
8884b7af726ce7bd929482ea13de19d39lzuv,0.0,1,1,1.0,,144.0,144.0,0.0,0.0
106f4ed8e9b727f8d94a1cd57e882a095pteo,0.0,6,4,1.5,255261.0,15.0,1.0,4.7875,4.7875
7bb914fcdec49aa88c7310a3dda716aa9fb8t,0.0,7,5,1.4,210397.83,12.7143,2.0,1.7918,4.7875
eaad20ae39d343daf76adc0b1a4984faumuzj,0.0,73,3,24.3333,3562.6,74.8472,0.0,219.6843,174.4209
9d33ed2efcfaddba0307d12142f3041ce731l,0.0,8,3,2.6667,161813.57,14.5,0.0,6.7334,0.0
95ff2833eef5999a4f3ba4a7684d2b26a6v9j,0.0,4,2,2.0,66746.33,327.0,35.0,1.0986,1.0986
75339aea3f29d7d9a8d67ed3fe1c89c3owsq5,0.0,22260,282,78.9362,11.64,352.4914,0.0,166049.0489,73200.1889
e8bc0150097c1b2b8b8c374b69e0d3a6mxfcm,0.0,2,1,2.0,59791.0,127.5,47.0,0.0,0.0
31c840378b5c2e4469fd2e7f5a1e5a7d92k7u,0.0,65,54,1.2037,22870.62,97.5385,0.0,203.3764,181.9229
874f882f7efff96263e9b555415aac36dsxry,0.0,102,65,1.5692,14402.79,138.9706,0.0,361.3052,253.4769
9f9dd5c179d357b53f145ae1e5cc941f5qfuy,0.0,3,3,1.0,57347.5,1898.3333,45.0,0.6931,0.0
6da536112251f09a006b0c5223f154d46en4j,0.0,8,8,1.0,20121.57,138.0,9.0,7.832,3.7377
227bc0936837200d0aaeb444ab8d5f1axs8zr,0.0,16,14,1.1429,92564.87,59833.625,1.0,27.8993,0.0
4950352b0410495ef65a92b08b5be463c20yn,0.0,1,1,1.0,,5.0,5.0,0.0,0.0
0ea26a4028ffc16d9a8631d43e1b92105auao,0.0,383,10,38.3,3752.76,349.2715,0.0,1868.2986,156.2225
01c1c7be49cd6cfbb9075925a05c9899p41va,0.0,2,2,1.0,47077.0,273.5,272.0,0.0,0.0
ef415b2bbbb81ed33cec7242678975d5m5qk6,0.0,9,5,1.8,169153.62,268.5556,0.0,9.9115,0.0
737d19fdceb065359c77b81d27053c4e5quiq,0.0,1,1,1.0,,1.0,1.0,0.0,0.0
403d9c0288bab462bae858dc8aff2f94ti9ma,0.0,5,5,1.0,6675.5,18.0,1.0,2.4849,2.4849
e8581ec94cd4d5009ab6b36c6aca9f0cp3txb,0.0,57,25,2.28,4473.14,259.2456,4.0,163.7995,98.9542
e50426efab1e9d60b8f7258130f8791czrpvg,0.0,1,1,1.0,,496.0,496.0,0.0,0.0
d42604c7cca8ec92839e92508f2a3e52ehz29,0.0,4624,433,10.679,317.64,895.0028,0.0,32516.7997,11145.0954
b0014101fe1b510ea150c149145dbced3q3md,0.0,2,2,1.0,32921.0,92.0,64.0,0.0,0.0
c8b23d6565e11d874e221f41440ffd25mrucd,0.0,123,27,4.5556,2078.67,48.0813,0.0,464.6396,343.904
b2968116361fd43589bde8eca72c5767o71qc,0.0,6,5,1.2,1428.4,6.8333,0.0,4.7875,0.0
24a9abf72cedcb421e831c1be26607e37zojy,0.0,14,8,1.75,8488.46,39.5714,0.0,22.5522,17.9878
eb27d8daded752fc0d1c828867b0f118cswwq,0.0,2,2,1.0,1291661.0,1.5,1.0,0.0,0.0
bef84146ac1e2f21e928e06ede1404793bfnx,0.0,6,6,1.0,261781.8,8.1667,0.0,4.7875,3.4012
90fe8d6fc0bbe4ff2ca7833fe51bddbaaibof,0.0,1912,260,7.3538,135.55,161.9613,0.0,11760.3135,6318.656
825226b69f2a5a8337ca611b38223989aumow,0.0,109,13,8.3846,13523.54,2388.5943,0.0,396.3666,230.2389
0f8cb1baa83fefac10f885f79149bf13kn4nw,0.0,1370,336,4.0774,188.93,548.4156,0.0,8251.9278,902.4471
e12177ff9c1a8413996f7b1a590980c82ofeo,1.0,7054,551,12.8022,36.74,421.6068,0.0,51517.0351,40827.7963
